time,total_events,window_size,slide
39.0 ,713160      ,5120       ,1.0
40.0 ,736979      ,5120       ,1.0
41.0 ,760328      ,5120       ,1.0
42.0 ,784479      ,5120       ,1.0
43.0 ,810522      ,5120       ,1.0
44.0 ,833950      ,5120       ,1.0
45.0 ,857723      ,5120       ,1.0
46.0 ,881181      ,5120       ,1.0
47.0 ,906571      ,5120       ,1.0
48.0 ,930355      ,5120       ,1.0
49.0 ,954277      ,5120       ,1.0
50.0 ,977889      ,5120       ,1.0
51.0 ,1003379     ,5120       ,1.0
52.0 ,1028611     ,5120       ,1.0
53.0 ,1048577     ,5120       ,1.0
54.0 ,1048578     ,5120       ,1.0
55.0 ,1075305     ,5120       ,1.0
56.0 ,1098619     ,5120       ,1.0
57.0 ,1124321     ,5120       ,1.0
58.0 ,1147486     ,5120       ,1.0
59.0 ,1170529     ,5120       ,1.0
60.0 ,1193264     ,5120       ,1.0
61.0 ,1218178     ,5120       ,1.0
62.0 ,1241152     ,5120       ,1.0
63.0 ,1264155     ,5120       ,1.0
64.0 ,1286617     ,5120       ,1.0
65.0 ,1311279     ,5120       ,1.0
66.0 ,1334063     ,5120       ,1.0
67.0 ,1357352     ,5120       ,1.0
68.0 ,1380522     ,5120       ,1.0
69.0 ,1403763     ,5120       ,1.0
70.0 ,1426519     ,5120       ,1.0
71.0 ,1449274     ,5120       ,1.0
72.0 ,1473776     ,5120       ,1.0
73.0 ,1496959     ,5120       ,1.0
74.0 ,1519339     ,5120       ,1.0
75.0 ,1542234     ,5120       ,1.0
76.0 ,1566337     ,5120       ,1.0
77.0 ,1589051     ,5120       ,1.0
78.0 ,1611283     ,5120       ,1.0
79.0 ,1635381     ,5120       ,1.0
80.0 ,1661511     ,5120       ,1.0
81.0 ,1683975     ,5120       ,1.0
82.0 ,1706374     ,5120       ,1.0
83.0 ,1730936     ,5120       ,1.0
84.0 ,1755501     ,5120       ,1.0
85.0 ,1777675     ,5120       ,1.0
86.0 ,1799888     ,5120       ,1.0
87.0 ,1825875     ,5120       ,1.0
88.0 ,1847931     ,5120       ,1.0
89.0 ,1870043     ,5120       ,1.0
90.0 ,1891802     ,5120       ,1.0
91.0 ,1917576     ,5120       ,1.0
92.0 ,1939497     ,5120       ,1.0
93.0 ,1961526     ,5120       ,1.0
94.0 ,1985624     ,5120       ,1.0
95.0 ,2011106     ,5120       ,1.0
96.0 ,2033456     ,5120       ,1.0
97.0 ,2055497     ,5120       ,1.0
98.0 ,2080988     ,5120       ,1.0
99.0 ,2097153     ,5120       ,1.0
100.0,2097154     ,5120       ,1.0
101.0,2124251     ,5120       ,1.0
102.0,2145286     ,5120       ,1.0
103.0,2166894     ,5120       ,1.0
104.0,2192867     ,5120       ,1.0
105.0,2214054     ,5120       ,1.0
106.0,2235104     ,5120       ,1.0
107.0,2257810     ,5120       ,1.0
108.0,2283486     ,5120       ,1.0
109.0,2304494     ,5120       ,1.0
110.0,2325250     ,5120       ,1.0
111.0,2350685     ,5120       ,1.0
112.0,2371452     ,5120       ,1.0
113.0,2392102     ,5120       ,1.0
114.0,2417455     ,5120       ,1.0
115.0,2438042     ,5120       ,1.0
116.0,2458708     ,5120       ,1.0
117.0,2481414     ,5120       ,1.0
118.0,2506341     ,5120       ,1.0
119.0,2527561     ,5120       ,1.0
120.0,2548099     ,5120       ,1.0
121.0,2574126     ,5120       ,1.0
122.0,2594268     ,5120       ,1.0
123.0,2614673     ,5120       ,1.0
124.0,2640859     ,5120       ,1.0
125.0,2666501     ,5120       ,1.0
126.0,2686798     ,5120       ,1.0
127.0,2706806     ,5120       ,1.0
128.0,2732237     ,5120       ,1.0
129.0,2752529     ,5120       ,1.0
130.0,2772879     ,5120       ,1.0
131.0,2796203     ,5120       ,1.0
132.0,2815978     ,5120       ,1.0
133.0,2836267     ,5120       ,1.0
134.0,2862473     ,5120       ,1.0
135.0,2882311     ,5120       ,1.0
136.0,2902649     ,5120       ,1.0
137.0,2928835     ,5120       ,1.0
138.0,2954347     ,5120       ,1.0
139.0,2973941     ,5120       ,1.0
140.0,2992843     ,5120       ,1.0
141.0,3018402     ,5120       ,1.0
142.0,3037765     ,5120       ,1.0
143.0,3057664     ,5120       ,1.0
144.0,3083578     ,5120       ,1.0
145.0,3103269     ,5120       ,1.0
146.0,3123042     ,5120       ,1.0
147.0,3148928     ,5120       ,1.0
148.0,3168194     ,5120       ,1.0
149.0,3187382     ,5120       ,1.0
150.0,3213289     ,5120       ,1.0
